,ID,Name,School_ID,School,Division,Fr_PR,So_PR,Jr_PR,Sr_PR,Grad_Yr
462,2779406,Caitlin Maulin,20965,Idaho State,Big Sky,12.145833333333336,12.958333333333336,12.166666666666664,13.083333333333336,2015
468,3863840,Amber Britt,21044,Long Beach State,Big West,3.4,3.4,3.55,3.7,2015
476,3814327,Nina Ullom,21564,William &amp; Mary,Colonial (CAA),3.55,3.6,3.51,3.65,2015
478,3804850,Alexis Gligor,20812,Delaware,Colonial (CAA),3.1,3.15,3.25,3.35,2015
494,3848266,Libby Torresani,21208,Northern Iowa,Missouri Valley (MVC),3.28,3.65,4.05,3.84,2015
496,4575064,Kristen Brown,21326,San Diego State,Mountain West (MWC),3.9,4.27,4.17,4.28,2015
498,14451091,Kortney Ross,21326,San Diego State,Mountain West (MWC),4.08,4.08,4.0,4.15,2015
500,2765546,Holly Waseloff,21326,San Diego State,Mountain West (MWC),3.58,3.97,3.8,4.06,2015
507,4260473,Elena Clarke,21490,UCLA,PAC-12,3.66,3.76,4.07,4.14,2015
516,2844301,Sandi Morris,20619,Arkansas,Southeastern (SEC),3.85,4.15,4.55,4.72,2015
520,3844483,Megan Wall,21361,South Carolina,Southeastern (SEC),3.66,3.6,3.85,3.7,2015
532,3857173,Robyn Morioka,20941,Hawaii Manoa,Western (WAC),3.77,3.77,3.72,3.82,2015
533,1772172,Amber Thompson,21496,Utah State,Western (WAC),3.48,3.55,3.68,3.71,2015
534,2844301,Sandi Morris,20619,Arkansas,Atlantic Coast (ACC),3.85,4.15,4.55,4.72,2015
536,2768564,Leigh Allin,21510,Virginia Tech,Atlantic Coast (ACC),3.55,3.87,3.72,3.83,2014
540,1750010,Kelsie Ahbe,20972,Indiana (IN),Big 10,4.1,4.3,4.25,4.4,2014
553,2845178,Morgan Nichols,21232,Oklahoma,Big 12,3.53,3.65,3.62,3.38,2014
554,2765124,Kelly Burke,21219,Notre Dame,Big East,3.65,3.8,3.72,3.85,2014
558,1810348,Kayla Kamaka,21044,Long Beach State,Big West,3.6,3.76,3.82,3.85,2014
563,2842662,Joanna Lapucha,21481,Tulane,C-USA,3.41,3.57,3.53,3.67,2014
564,9206909,Mandissa Marshall,20897,George Mason,Colonial (CAA),3.86,4.0,4.3,4.25,2014
569,2764966,Courtney Markow,20812,Delaware,Colonial (CAA),3.5,3.4,3.45,3.25,2014
574,2826313,Ariane Beaumont-Courteau,20584,Akron,Mid-American (MAC),3.97,4.1,4.07,3.85,2014
577,2764895,Kelly Morrissey,20719,Central Michigan,Mid-American (MAC),3.55,3.3,3.42,3.65,2014
589,2841147,Margo Tucker,21180,New Mexico,Mountain West (MWC),4.06,3.85,3.95,3.85,2014
591,2841148,Nathalie Busk,21180,New Mexico,Mountain West (MWC),3.71,3.85,3.75,3.67,2014
592,1766891,Caitlin Owen,21175,Nevada-Reno,Mountain West (MWC),3.61,3.25,3.4,3.52,2014
595,2872457,Shaylah Simpson,20618,Arizona State,PAC-12,4.02,4.3,3.9,4.15,2014
596,3055206,Natasha Kolbo,21490,UCLA,PAC-12,3.85,4.07,4.01,4.15,2014
597,3064649,Sammie Clark,21242,Oregon,PAC-12,3.82,4.0,4.12,4.15,2014
601,2862797,Ellie McCardwell,21424,Stanford,PAC-12,4.16,4.08,3.98,3.97,2014
603,3065174,Nicole Larson,21484,UC Berkeley,PAC-12,3.6,3.95,3.53,3.71,2014
604,3084142,Courtney Reginato,21490,UCLA,PAC-12,3.7,4.0,3.97,3.7,2014
606,2996853,Thea Weiss,21493,USC,PAC-12,3.4,3.52,3.77,3.7,2014
610,2826074,Danielle Nowell,20619,Arkansas,Southeastern (SEC),3.9,4.07,4.02,4.25,2014
613,2844327,Petra Olsen,21361,South Carolina,Southeastern (SEC),3.71,4.15,4.1,4.05,2014
615,2844704,Linda Hadfield,21448,Tennessee,Southeastern (SEC),4.01,4.07,4.0,4.0,2014
617,2770081,Cassandra Crawford,20615,Appalachian State,Southern (SoCon),3.85,3.85,3.75,3.65,2014
625,9137833,Katie Nageotte,20623,Ashland,Atlantic 10,12.791666666666664,11.520833333333336,12.5,14.5625,2013
